current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
1.1600012533555148,0.5289090306398097,-0.7433128252978382,4.6,1.6,-1.0,0.436606829293678,0.8952505560722827,0.41741912534957143,-0.15584516561211398
1.548750852494559,0.710167245507106,-0.8109863332879026,4.6,1.6,-1.0,0.04692404346890855,0.9630662881838365,-0.16959373651150922,-0.209144182562825
1.7413641101313262,0.6762484982048041,-0.8528151698004676,4.6,1.6,-1.0,0.046383247918150905,0.8913370504046362,0.38094000769757186,-0.24577016318368874
2.0867465171580153,0.8238581782148796,-0.9480481577001514,4.6,1.6,-1.0,0.14496918701905454,0.9929582912194835,0.10933355906701428,-0.04560706919133103
2.26688995920522,0.8436935769781191,-0.9563222357741874,4.6,1.6,-1.0,0.3080441511702937,0.971214566198255,0.23558095853488228,0.03526866002730475
2.6469574622355805,0.9358839845235248,-0.9425204745379704,4.6,1.6,-1.0,0.12459426235623589,0.9726531058095184,0.2087808145957032,0.10176692594282444
3.032032292321262,1.018540623591858,-0.9022307952250564,4.6,1.6,-1.0,0.02014714840155063,0.9889388121483823,-0.10821653589424156,-0.10143572933437658
3.466095499149118,0.9710424204421484,-0.9467527792153012,4.6,1.6,-1.0,0.23917437625150917,0.9471523738983967,0.2686506974239214,0.1752974141060628
3.826672433328981,1.0733166136046426,-0.8800177892707979,4.6,1.6,-1.0,0.06777042826714447,0.9832783749830668,-0.17721369496547199,0.04193976165101439
4.00372532419372,1.0414068332283588,-0.8724659542753236,4.6,1.6,-1.0,0.1524234074020901,0.815261741814283,0.5789790447393867,0.01146987735804693
4.342952970534136,1.2823180505145808,-0.867693377199249,4.6,1.6,-1.0,0.2955600502614738,0.5984313797599583,0.7395955819852802,-0.30802314657578483
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9217649827540721,0.09890583452961563,-0.3749225952971962
0.5843529965508145,0.41978116690592315,-0.5749845190594393,4.6,1.6,-1.0,0.9775063143309457,0.9569749514180302,0.23936313235084963,-0.1640250993892349
0.9617116651617408,0.5141679142336503,-0.6396636342573654,4.6,1.6,-1.0,0.6038000231490895,0.9835620883075342,0.18054852658654674,-0.0028014266988789427
1.20344545145699,0.5585420106538326,-0.6403521515263808,4.6,1.6,-1.0,0.3844182237388687,0.8975034063414183,0.3033523225649445,-0.3201015526360419
1.5864046184371579,0.6879805753769815,-0.7769375093984647,4.6,1.6,-1.0,0.052054260708226996,0.9966121837524784,0.03704946252082165,-0.07342678341745795
2.0231397800095197,0.7042163823076932,-0.8091145775121803,4.6,1.6,-1.0,0.15807221541630495,0.9443672464062192,0.32847142995663114,-0.01664402647742933
2.1689728829117643,0.7549403014478407,-0.8116848170405285,4.6,1.6,-1.0,0.2491406436487813,0.8655445197764566,0.485672836385227,-0.1222889213398809
2.488657908580503,0.9343214073515786,-0.8568516872179736,4.6,1.6,-1.0,0.2624742273211187,0.9313782877376975,0.34246263389163345,0.12350639464740183
2.9055269576960976,1.0876018460601016,-0.8015723297600964,4.6,1.6,-1.0,0.0989490528768725,0.9990928898506746,-0.04049687547028466,-0.013168163386444368
3.306423480441448,1.071352049146308,-0.8068561937192896,4.6,1.6,-1.0,0.18145372962623568,0.9349118261408363,-0.10881658077176305,-0.3377851818702959
3.6592774975418703,1.0302825422913748,-0.9343429309786981,4.6,1.6,-1.0,0.13559299947371067,0.9493165020452594,0.28401066972422023,-0.1346704066502842
3.9995552604333566,1.1320847495877386,-0.9826148662120127,4.6,1.6,-1.0,0.07406718391678269,0.8448003997906162,0.5268577164914808,-0.0934517580733381
4.2349600444367725,1.278894371105377,-1.0086553260998703,4.6,1.6,-1.0,0.19150505379940252,0.5352335073624825,0.7635902768982904,0.36118552244358765
4.393593761053534,1.5052089831962878,-0.901606344626837,4.6,1.6,-1.0,0.34284532287053293,0.8338697683713815,0.3829504555155443,-0.39750491571387614
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9762544296080782,0.1765001630191566,-0.12559849172986556
0.7631234932553915,0.4656502585923139,-0.5467170869410207,4.6,1.6,-1.0,0.7985486706831737,0.9403189292863027,0.33729707534163006,-0.04506655291725652
1.0760620878536822,0.5779028884523103,-0.5617152575553461,4.6,1.6,-1.0,0.4733023893433559,0.8421299518574872,0.5392734246045963,-0.0011479110319675197
1.3370668789291376,0.74504211347454,-0.5620710343311407,4.6,1.6,-1.0,0.16353576436603917,0.9949647772099165,-0.09873432566504543,-0.01722280601672917
1.7346411292471888,0.705589233929381,-0.5689530309076182,4.6,1.6,-1.0,0.016441743035303935,0.9448835247700546,0.29494176309407805,-0.1421424672681409
1.9236178342011998,0.7645775865481966,-0.5973815243612464,4.6,1.6,-1.0,0.04469778029470284,0.9308427424150599,0.3397128302502919,0.1346364804076019
2.273603295458176,0.8923054466608413,-0.5467598580471104,4.6,1.6,-1.0,0.3036256140535648,0.985341887432491,0.10003673859943504,-0.13818109784396904
2.6570598190083334,0.931235832651626,-0.6005345367402688,4.6,1.6,-1.0,0.11361573717725948,0.928178349521622,0.31948097380527557,-0.19083201737588537
2.842695488912658,0.9951320274126811,-0.6387009402154459,4.6,1.6,-1.0,0.03443627616206246,0.9678241180398112,0.16837392807363105,-0.18699384183848813
3.1251904088487166,1.0442781258037976,-0.693281942480288,4.6,1.6,-1.0,0.06633327227360103,0.9008460407090455,-0.1250062461746769,-0.41575214894953066
